,Label,System,X,Y,Name,NameText,ActiveWorld,Description,ButtonLabel,Map,ExitMap,Scale,PlanetRotation,RingColor,OrbitRing,SystemLevelType,PlanetLevelType,Event,EventCondition,EventFunction,EventParameter,EventTransition,EventTransitionParameter,EventMessage,VisibleConditional,VisibleFunction,VisibleParameter,UsableConditional,UsableFunction,UsableParameter,UsablePlanetConditional,UsablePlanetFunction,UsablePlanetParameter,ImageIndex,Shader,Horizon_Atmosphere_Intensity,Horizon_Atmosphere_Falloff,Bump_Amount,Atmosphere_Min,Atmosphere_Tile_U,Atmosphere_Tile_V,Atmosphere_Pan_Multiplier,Emissive_Twinkle_Multiplier,Normal_Map_Tile,City_Emissive_Tile,ContinentMask01,ContinentMask02,Continent_Texture,Ocean_Texture,AtmosphereMaster,City_Emissive,Normal_Map,Atmosphere_ColorR,Atmosphere_ColorG,Atmosphere_ColorB,Atmosphere_ColorA,Atmosphere_MixerR,Atmosphere_MixerG,Atmosphere_MixerB,Atmosphere_MixerA,Beach_ColorR,Beach_ColorG,Beach_ColorB,Beach_ColorA,City_Emissive_ColorR,City_Emissive_ColorG,City_Emissive_ColorB,City_Emissive_ColorA,City_Emissive_MixerR,City_Emissive_MixerG,City_Emissive_MixerB,City_Emissive_MixerA,Continent_ColorR,Continent_ColorG,Continent_ColorB,Continent_ColorA,Continent_Color_AltR,Continent_Color_AltG,Continent_Color_AltB,Continent_Color_AltA,Continent_Mask_MixerR,Continent_Mask_MixerG,Continent_Mask_MixerB,Continent_Mask_MixerA,Continent_Mask_Mixer02R,Continent_Mask_Mixer02G,Continent_Mask_Mixer02B,Continent_Mask_Mixer02A,Continent_Texture_MixerR,Continent_Texture_MixerG,Continent_Texture_MixerB,Continent_Texture_MixerA,Horizon_Atmosphere_ColorR,Horizon_Atmosphere_ColorG,Horizon_Atmosphere_ColorB,Horizon_Atmosphere_ColorA,Landmass_MixerR,Landmass_MixerG,Landmass_MixerB,Landmass_MixerA,Ocean_ColorR,Ocean_ColorG,Ocean_ColorB,Ocean_ColorA,Ocean_Color_AltR,Ocean_Color_AltG,Ocean_Color_AltB,Ocean_Color_AltA,Ocean_Texture_MixerR,Ocean_Texture_MixerG,Ocean_Texture_MixerB,Ocean_Texture_MixerA,Silt_ColorR,Silt_ColorG,Silt_ColorB,Silt_ColorA,SunColor0,SunColor1,SunColor2,Brightness0,Brightness1,Brightness2,Fringe_Bloom,Opacity,Corona_ColorR,Corona_ColorG,Corona_ColorB,Corona_ColorA
148,Planet01,31,0.75,0.28,165686,Solcrum,150301,165687,136217,55,0,1.5,0,-1,0,0,1,Land,0,0,1,0,0,,1,974,1,1,974,1,0,4763,1,43,GXM_Planet_041,2,1,0.7,0,1,1,8,0.03,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere01,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal02,0.45908,0.891262,0.7593,0,0,0,0,0,0.031551,0.044553,0.051122,0,0,0,0,1,1,0,0,1,0.201096,0.409826,0.560499,0,0.005028,0.037029,0.058187,0,0.113921,0.113921,0.113921,0,0,0.030257,0.227137,0,0.91575,0.940601,0.991393,0,0.529523,0.399293,0.481952,0,0.157281,0.157281,0.157281,1,0.000107,0.425905,1,0,1,0.812242,0.517401,0,0.965815,0.965815,0.965815,0,0.000107,0.014311,0.093876,0,9887217,6659296,9887217,1,2,20,0,4,0.03423,0.078057,0.186989,0
149,Planet03,31,0.37,0.42,165924,Benda,150303,165925,138062,-1,0,4.5,0,-1,1,0,1,Benda,0,0,1,0,0,,1,974,1,1,974,1,1,1452,1,-1,GXM_Planet_083,8,1,0,0.1,0.5,0.5,0.94,0,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere03,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,10,10,10,0,1,2,1,0,0.242796,0.024223,0.002586,0,1,0.948965,0.442323,0,1,0,0,1,1,0.932277,0.729919,0,0.035614,0.176774,0.002263,0,0.022013,11,0.024223,0,0.6,0,0,0,1,1,1,0,0.729919,0.481952,0.353741,0,3,0.019918,0.193972,1,0.230998,0.020951,0.008373,0,0.139022,0.016988,0.019918,0,0,2,2,0,0.899385,0.075926,0.027755,0,7390192,11324820,5272203,20,1,100,5,5,0.88318,0.625345,0.124741,0
150,Planet04,31,0.39,0.31,165926,Zaherux,150304,165927,138062,-1,0,4.5,0,-1,1,0,1,Zaherux,0,0,1,0,0,,1,974,1,1,974,1,1,1454,1,-1,GXM_Planet_022,4,1,0.55,0,1,1,1.05,0.03,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,5,5,2,0,0,1,0.12,0,0.835528,0.585973,0.106156,0,0,0,0,1,1,0,0,1,0.113921,0.000175,0.000175,0,0.835528,0.948965,0.796917,0,0.875138,0.875138,0.875138,0,0.687031,0.74453,0.774227,0,0.004116,0.004116,0.004116,0,0.63878,0.598942,0.442323,0,0.932277,0.948965,0.932277,1,0.133209,0.026549,0,0,1,0.56681,0.180144,0,0.729919,1,1,0,0.645555,0.394083,0.052842,0,14217470,11395836,15981211,1,2,0.2,0,2,0.399293,0.190463,0.003303,0
151,Planet05,31,0.73,0.27,165928,Notanban,150305,165929,,-1,0,5.7,0,-1,1,0,1,,0,0,1,0,0,,1,974,1,1,974,1,1,975,1,-1,GXM_Planet_007_,19,0.8,0.55,0,1,1,1.3,0.03,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere01,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,10,10,20,0,1,0,2,0,0.047776,0.21952,0.21952,0,5.7e-05,5.7e-05,5.7e-05,0,1,0,0,1,0.63878,0.774227,0.859174,0,0.201096,0.464741,0.65237,0,0.20836,0.729919,0.812242,0,0.344026,0.766744,0.796917,0,0.505433,0.7593,0.673049,0,0.25084,0.144972,0.144972,0,0.368591,0.812242,0.781751,0,0.052842,0.447871,0.645555,0,0,2.3e-05,0.002586,0,0.001202,0.001202,0.001202,0,0.70117,0.394083,0.103634,0,-1,10914759,-1,1,1,3,0,2,0.851252,0.47044,0.147998,0
152,Planet06,31,0.28,0.66,135761,Asteroid Belt,150306,,,-1,0,0.01,0,-1,2,0,0,,0,0,1,0,0,,1,975,1,1,975,1,1,975,1,-1,,19,1,0.55,0,1,1,0,0.03,1,1,GXM_ContinentMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_Atmosphere01,GXM_ContinentMask02,GXM_PlanetNormal01,0.8,1.3,1.3,1,1,0.1,2,1,0.1,0.15,0.13,1,0,0,0,1,1,0,0,1,0.04,0.7,0.05,1,0.02,0.04,0.02,1,1,0,0,0,0,1,1,0,1,0,0,0,0.173439,0.4,0.9,1,0.2,0.7,0.1,1,0.014311,0.022013,0.067725,1,0.026549,0.61907,0.071761,1,0,0,5,0,0.05,0.1,0.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,1
153,Planet07,31,0.67,0.12,168123,Rocky Asteroid,150307,168124,138062,-1,0,1,0,-1,0,1,2,GrissomAsteroid,0,0,1,0,0,,1,975,1,1,974,1,1,1511,1,70,,19,1,0.55,0,1,1,0,0.03,1,1,GXM_ContinentMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_Atmosphere01,GXM_ContinentMask02,GXM_PlanetNormal01,0.8,1.3,1.3,1,1,0.1,2,1,0.1,0.15,0.13,1,0,0,0,1,1,0,0,1,0.04,0.7,0.05,1,0.02,0.04,0.02,1,1,0,0,0,0,1,1,0,1,0,0,0,0.173439,0.4,0.9,1,0.2,0.7,0.1,1,0.014311,0.022013,0.067725,1,0.026549,0.61907,0.071761,1,0,0,5,0,0.05,0.1,0.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,1
154,Planet08,31,0.7,0.14,135761,Asteroid Belt,150308,,,-1,0,0.01,0,-1,2,0,0,,0,0,1,0,0,,1,975,1,1,975,1,1,975,1,-1,,19,1,0.55,0,1,1,0,0.03,1,1,GXM_ContinentMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_Atmosphere01,GXM_ContinentMask02,GXM_PlanetNormal01,0.8,1.3,1.3,1,1,0.1,2,1,0.1,0.15,0.13,1,0,0,0,1,1,0,0,1,0.04,0.7,0.05,1,0.02,0.04,0.02,1,1,0,0,0,0,1,1,0,1,0,0,0,0.173439,0.4,0.9,1,0.2,0.7,0.1,1,0.014311,0.022013,0.067725,1,0.026549,0.61907,0.071761,1,0,0,5,0,0.05,0.1,0.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,1
155,Planet01,32,0.35,0.42,165706,Maji,150401,165707,136217,93,0,4.5,0,-1,1,0,1,Land,0,0,1,0,0,,1,974,1,1,974,1,1,974,1,61,GXM_Planet_002,20,1,0,0,1,1,1.05,0.03,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere01,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal02,2,2,2,0,0.3,0.3,2,0,0.505433,0.505433,0.505433,0,0,0,0,1,1,0,0,1,0.517401,0.659224,0.511398,0,0.535642,0.63878,0.442323,0,0,0.1,4,0,1,0.2,0.2,0,0.535642,0.535642,0.535642,0,0.38891,0.190463,0.003303,0,2,1,1,0,0.014311,0.030257,0.014311,0,0.026549,0.61907,0.071761,1,0.535642,0.535642,0.535642,0,0.447871,0.447871,0.447871,0,5303806,15940108,11985144,15,0.7,0,0,1,0.859174,0.124741,0.075926,0
156,Planet02,32,0.4,0.18,165992,Almos,150402,165993,,-1,0,5.8,0,-1,1,0,1,,0,0,1,0,0,,1,974,1,1,974,1,1,975,1,-1,GXM_Planet_153,5,2,0,0,1,0.6,1.05,0.03,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere01,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,0.991393,0.991393,0.991393,0,2,2,0,0,0.186989,0.080219,0.193972,0,0,0,0,1,1,0,0,1,0.046149,0.014311,0.03423,0,1,0.353741,0.031551,0,0.74453,0.74453,0.74453,0,0.729919,0.121986,0.659224,0,0.003697,0.003697,0.003697,0,0.827726,0.812242,0.63878,0,0,0,0,1,0.067725,0.047776,0.089194,0,0.7593,0.028991,0,0,0,1,1,0,0.065754,0.026549,0.063815,0,65535,5456618,14463147,1,1,30,0.5,1,0.766744,0.487765,0.68002,0
157,Planet03,32,0.76,0.53,165994,Pregel,150403,165996,138062,-1,0,4.7,0,-1,1,0,1,Pregel,0,0,1,0,0,,1,974,1,1,974,1,1,1457,1,-1,GXM_Planet_165,10,3,0,0,1,1,1.1,0.02,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere01,BIOA_GXM10_T.GXM_ContinentMask03,BIOA_GXM10_T.GXM_PlanetNormal01,5,5,5,0,1,0.3,1,0,0.010398,0.000992,0.000992,0,1,0.275833,0.054592,0,1.2,0.4,0.4,0,0.024223,0.010398,0,0,1,0.867136,0.43134,0,0,0,0,0,0,0.3,0,0,0.948965,0.948965,0.948965,0,5e-06,0.027755,0.027755,0,0,0.5,0,1,0.001202,0.003303,0.019918,0,0.378676,1,0.91575,0,1,10,8,0,0.028991,0,0,0,6374661,6374661,6374661,200,2,300,0,2,0.080219,0.173439,0.267358,0
158,Planet01,33,0.54,0.3,165698,Casbin,150501,165699,136217,83,0,4.6,0,-1,1,0,1,Land,0,0,1,0,0,,1,974,1,1,974,1,1,974,1,55,GXM_Planet_013,2,3,0,0,1,1,1.1,0.03,1,0,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere01,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,2,2,2,0,0.1,0.8,2,0,0.044553,0.022013,0,0,0,0,0,1,1,0,0,1,0.867136,0.288816,0.124741,0,0,0,0,0,0.9743,0.9743,0.9743,0,0.280124,0.280124,0.280124,0,0.119264,0.119264,0.119264,0,0.687031,0.56681,0.353741,0,0.6,0.5,0.3,0,0.197516,0.271577,0.154152,0,0,0,0,0,2,1,0,0,0.052842,0.03423,0.002263,0,11393717,15700323,14858454,10,0.1,40,0,1,0.867136,0.288816,0.124741,0
159,Planet02,33,0.61,0.57,165964,Pomal,150502,165965,,-1,0,4.7,0,-1,1,0,1,,0,0,1,0,0,,1,974,1,1,974,1,1,975,1,-1,GXM_Planet_160,15,1,0,0.1,1,0.8,1.1,0.02,0.5,1,BIOA_GXM10_T.GXM_ContinentMask04,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere01,BIOA_GXM10_T.GXM_ContinentMask03,BIOA_GXM10_T.GXM_PlanetNormal02,1.5,0.5,0.1,0,1,1,2,0,0.028991,0.017936,0.010398,0,0.028991,0.089194,0.037029,0,0,0,0,0,0.499505,0.344026,0.170138,0,0.20836,0.121986,0.075926,0,0.5,0.2,0.6,0,0,0,0,0,0.9743,0.9743,0.9743,0,0.227137,0.288816,0.399293,0,2,0.3,0.5,1,0.47044,0.280124,0.065754,0,0.409826,0.673049,0.63878,0,1,1,1,0,0.020951,0.022013,0.025371,0,16115367,11985144,5272203,50,0.5,100,5,3,0.399293,0.190463,0.003303,0
160,Planet03,33,0.3,0.28,165966,Matar,150503,165967,138062,-1,0,4,0,-1,1,0,1,Matar,0,0,1,0,0,,1,974,1,1,974,1,1,1455,1,-1,GXM_Planet_156,7,1,0,0,1,1,0.85,0,1,0,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere03,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,1,1,1,0,0,0.2,1,0,0.000992,0.006585,0,0,1,0.88318,0.38891,0,1,1,1,0,0.024223,0.010398,0,0,1,0.585973,0.20836,0,3.9,1,0.2,0,0,0.3,0,0,0.098689,0.098689,0.098689,0,0.425905,0.645555,0.464741,0,0.4,0.5,0.5,1,0.673049,0.130352,0,0,2.3e-05,0.000262,5.7e-05,0,0.907547,1,1,0,0.028991,0,0,0,11324820,11324820,11324820,50,2,300,0,20,0.139022,0.21952,0.041452,0
161,Planet04,33,0.13,0.51,165968,Theshaca,150504,165969,,-1,0,5.5,0,-1,1,0,1,,0,0,1,0,0,,1,974,1,1,974,1,1,975,1,-1,GXM_Planet_258,10,1,0,1,1,0.2,1.02,0,0.8,0,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal02,0.867136,0.573159,0.320382,0,1,2,3,0,0.2468,0.071761,0.017936,0,1,0.645555,0.378676,0,1,2,1,0,0.022013,0.001433,2.3e-05,0,0.899385,0.804559,0.339223,0,28,20,22,0,0.2,0.2,0,0,0.948965,0.948965,0.948965,0,0.47044,0.348865,0.20836,0,0.2,1,0.3,1,0.45908,0.425905,0.315763,0,0.086901,0.632043,0.819964,0,0.481952,0.673049,0.673049,0,0.084642,0.042987,0.022013,0,7390192,15646655,5272203,50,1,100,0,2,0.965815,0.65237,0.43134,0
162,Planet05,33,0.82,0.81,165970,Treagir,150505,165971,138062,-1,0,3.85,0,-1,1,0,1,Treagir,0,0,1,0,0,,1,974,1,1,974,1,1,1456,1,-1,GXM_Planet_174,40,1,0,0,1,1,1,0,1,0,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_ContinentMask03,BIOA_GXM10_T.GXM_PlanetNormal01,1,1,1,0,0,0,0,0,0.010398,0.000992,0.000992,0,1,0.612066,0.25084,0,1,1,1,0,0.91575,0.91575,0.95737,0,0.028991,0.751895,1,0,0.7,0.1,1,0,0,0.3,0,0,0.948965,0.948965,0.948965,0,0.027755,0.071761,0.101145,0,0.3,0.5,0,1,0.001433,0.003303,0.019918,0,0.378676,1,0.91575,0,0.409826,1,1,0,0.028991,0,0,0,7390192,11985144,5272203,200,0.2,100,0,2,0.965815,0.65237,0.43134,0
163,Planet01,34,0.74,0.55,165692,Nodacrux,160101,165693,136217,80,0,4.5,0,-1,1,0,1,Land,0,0,1,0,0,,1,974,1,1,974,1,0,2507,0,52,GXM_Planet_238,11,1,0,0,1,1,1.1,0,0.7,0,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere03,BIOA_GXM10_T.GXM_ContinentMask03,BIOA_GXM10_T.GXM_PlanetNormal02,0.2,0.2,0.2,0,0.4,0.1,1,0,0.016988,0.005522,0.001433,0,1,0.573159,0.166872,0,4,4,4,0,0.008373,0.015175,0.007751,0,0.020951,0.03423,0.035614,0,5,0.02,150,0,0.6,0.6,0.06,0,1,1,1,0,0.493616,0.425905,0.315763,0,1,8,4,1,0.049433,0.130352,0.111299,0,0.56681,0.535642,0.271577,0,1,1,1,0,0.035614,0.023104,0.011126,0,7390192,11985144,5272203,0,1,400,0,2,0.080219,0.173439,0.267358,0
164,Planet02,34,0.35,0.52,165942,Clomarthu,160102,165943,,-1,0,4.5,0,-1,1,0,1,,0,0,1,0,0,,1,974,1,1,974,1,1,975,1,-1,GXM_Planet_008,19,1,0,0,1,1,1.1,0.03,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere01,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,0.378676,0.339223,0.054592,0,0.2,2,0,0,0.058187,0.234895,0.170138,0,5.7e-05,5.7e-05,5.7e-05,0,1,0,0,1,0.084642,0.078057,0.012664,0,0,0,0,0,0.023104,0.023104,0.023104,0,0.00456,0.037029,0.000638,0,0.632043,0.007155,0.009696,0,0.43134,0.297653,0.297653,0,0.01,0.009,0.009696,0,0.046149,0.166872,0.119264,0,0,2.3e-05,0.002586,0,0.001202,0.001202,0.001202,0,0.046149,0.163641,0.119264,0,-1,5069721,15773495,10,2,10,5,1,0.21952,0.368591,0.005028,0
165,Planet03,34,0.33,0.2,165944,Alko,160103,165945,,-1,0,4.5,0,-1,1,0,1,,0,0,1,0,0,,1,974,1,1,974,1,1,975,1,-1,GXM_Planet_245,8,1,1,0,1,1,0.95,0.03,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal02,0.729919,0.891262,0.306635,0,0,0.2,0.2,0,0.037029,0.032876,0.016988,0,0,0,0,1,1,0,0,1,0.573159,0.804559,0.827726,0,0.075926,0.065754,0,0,5,0.2,0.25,0,0,0.2,0,0,0.579547,0.579547,0.579547,0,0.027755,0.632043,0.694081,0,6,2,3,1,0.000638,0.002263,0.166872,0,0.344026,1,0.694081,0,1,1,1,0,0.031551,0.031551,0.031551,0,7390192,11985144,5272203,50,0.8,10,0,2,0.080219,0.173439,0.267358,0
166,Planet04,34,0.71,0.13,165946,Pataiton,160104,165947,138062,-1,0,5.8,0,-1,1,0,1,Pataiton,0,0,1,0,0,,1,974,1,1,974,1,1,1469,1,-1,GXM_Planet_244,2,0.5,0.01,0.5,1,0.5,1.02,0,0.6,0,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere01,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,2,5,5,0,2,0,2,0,0.063815,0.086901,0.052842,0,0.875138,1,0.259027,0,1.5,1,1,0,0.116576,0.163641,0.086901,0,1,1,1,0,0.3,25,15,0,0.6,0.6,0.06,0,0.511398,0.511398,0.511398,0,0.529523,0.541798,0.63878,0,1.8,8,6,1,0.766744,0.325037,0.032876,0,0.047776,1,0.605484,0,0.708298,0.708298,0.708298,0,0.018913,0.018913,0.018913,0,1180379,1070300426,2624464,50,1,50,0,1,0.011126,0.186989,0.940601,0
167,Planet05,34,0.23,0.41,135761,Asteroid Belt,160105,168122,,-1,0,0.01,0,-1,2,0,0,,0,0,1,0,0,,1,975,1,1,975,1,1,975,1,-1,,19,1,0.55,0,1,1,0,0.03,1,1,GXM_ContinentMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_Atmosphere01,GXM_ContinentMask02,GXM_PlanetNormal01,0.8,1.3,1.3,1,1,0.1,2,1,0.1,0.15,0.13,1,0,0,0,1,1,0,0,1,0.04,0.7,0.05,1,0.02,0.04,0.02,1,1,0,0,0,0,1,1,0,1,0,0,0,0.173439,0.4,0.9,1,0.2,0.7,0.1,1,0.014311,0.022013,0.067725,1,0.026549,0.61907,0.071761,1,0,0,5,0,0.05,0.1,0.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,1
168,Planet06,34,0.76,0.38,168131,Metallic Asteroid,160106,168132,138062,-1,0,1,0,-1,0,1,2,VostokAsteroid,0,0,1,0,0,,1,975,1,1,974,1,1,1514,1,70,,19,1,0.55,0,1,1,0,0.03,1,1,GXM_ContinentMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_Atmosphere01,GXM_ContinentMask02,GXM_PlanetNormal01,0.8,1.3,1.3,1,1,0.1,2,1,0.1,0.15,0.13,1,0,0,0,1,1,0,0,1,0.04,0.7,0.05,1,0.02,0.04,0.02,1,1,0,0,0,0,1,1,0,1,0,0,0,0.173439,0.4,0.9,1,0.2,0.7,0.1,1,0.014311,0.022013,0.067725,1,0.026549,0.61907,0.071761,1,0,0,5,0,0.05,0.1,0.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,1
169,Planet01,35,0.4,0.37,143929,MSV Cornucopia,160201,166225,156697,101,0,1,0,-1,0,1,2,Land,0,0,1,0,0,,1,974,1,1,974,1,0,2507,0,79,,0,1,0,0,1,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,1
170,Planet02,35,0.62,0.32,166009,Clotanca,160202,166010,138062,-1,0,4.5,0,-1,1,0,1,Clotanca,0,0,1,0,0,,1,974,1,1,974,1,1,1470,1,-1,GXM_Planet_279,8,1,0.55,0,1,1,1.05,0,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere03,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,5,5,50,0,0,0,0.3,0,0.011881,0.011881,0.011881,0,0,0,0,1,1,0,0,1,0.173439,0.041452,0.006585,0,0.88318,1,0.267358,0,0.517401,0,0.031551,0,0.039947,4,6,0,0.982826,0.982826,0.982826,0,0.353741,0.47044,0.796917,0,0.687031,0.160444,0.183549,1,0.006041,0.006041,0.006041,0,0.12753,0.12753,0.12753,0,0.965815,0.965815,0.965815,0,0.073828,0.022013,0.009696,0,13669900,16115367,5272203,50,1.5,0,5,3,0.399293,0.190463,0.003303,0
171,Planet03,35,0.16,0.35,166011,Almarcrux,160203,166012,,-1,0,4,0,-1,1,0,1,,0,0,1,0,0,,1,974,1,1,974,1,1,975,1,-1,GXM_Planet_278,2,1,0,0,1,1,0.95,0.03,0.75,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal02,0.715466,0.774227,0.932277,0,1,1,1,0,0.024223,0.013473,0.005028,0,1,0.592438,0.297653,0,1,0,0,1,0.023104,0.037029,0.016988,0,0.579547,0.201096,0.101145,0,0.03,0.002,0.4,0,0.03,0.33,0.06,0,1,1,1,0,0.796917,0.819964,0.708298,0,0.3,1,1,1,0,0,0,0,0,0,0,0,0.948965,1,1,0,0.982826,0.982826,0.982826,0,13669900,10873848,5272203,300,5,0,0,5,0.121986,0.442323,1,0
